Tag: 2025-06-29 | Typ: Einlagerung | ArtikelID: 1000 | Artikel: gaming laptop asus | Menge: 40 | Person: m:Generator
Tag: 2026-05-17 | Typ: Auslagerung | ArtikelID: 1007 | Artikel: LED Schreibtischlampe Pack | Menge: 20 | Person: k: GeneratedKunde_97
Tag: 2026-05-18 | Typ: Einlagerung | ArtikelID: 1007 | Artikel: LED Schreibtischlampe Pack | Menge: 20 | Person: m:Generator
Tag: 2026-05-18 | Typ: Auslagerung | ArtikelID: 1005 | Artikel: ergonomic chair | Menge: 1 | Person: k: GeneratedKunde_16
Tag: 2026-05-18 | Typ: Auslagerung | ArtikelID: 1001 | Artikel: iphone 15 pro | Menge: 1 | Person: k: GeneratedKunde_33
Tag: 2026-05-19 | Typ: Auslagerung | ArtikelID: 1007 | Artikel: LED Schreibtischlampe Pack | Menge: 20 | Person: k: GeneratedKunde_15
Tag: 2026-05-19 | Typ: Auslagerung | ArtikelID: 1005 | Artikel: ergonomic chair | Menge: 1 | Person: k: GeneratedKunde_63
Tag: 2026-05-19 | Typ: Einlagerung | ArtikelID: 1009 | Artikel: wasserflaschen set | Menge: 15 | Person: m:Generator
Tag: 2026-05-20 | Typ: Auslagerung | ArtikelID: 1005 | Artikel: ergonomic chair | Menge: 2 | Person: k: GeneratedKunde_1
Tag: 2026-05-20 | Typ: Auslagerung | ArtikelID: 1009 | Artikel: wasserflaschen set | Menge: 10 | Person: k: GeneratedKunde_2
Tag: 2026-05-20 | Typ: Auslagerung | ArtikelID: 1003 | Artikel: 4k monitor 27" | Menge: 2 | Person: k: GeneratedKunde_20
Tag: 2026-05-20 | Typ: Auslagerung | ArtikelID: 1006 | Artikel: webcam 1080p | Menge: 1 | Person: k: GeneratedKunde_23
Tag: 2026-05-21 | Typ: Auslagerung | ArtikelID: 1004 | Artikel: ssd 1tb nvme | Menge: 1 | Person: k: GeneratedKunde_30
Tag: 2026-05-21 | Typ: Auslagerung | ArtikelID: 1008 | Artikel: usb-c hub bulk | Menge: 100 | Person: k: GeneratedKunde_22
Tag: 2026-05-21 | Typ: Auslagerung | ArtikelID: 1006 | Artikel: webcam 1080p | Menge: 2 | Person: k: GeneratedKunde_66
Tag: 2026-05-21 | Typ: Einlagerung | ArtikelID: 1005 | Artikel: ergonomic chair | Menge: 2 | Person: m:Generator
Tag: 2026-05-22 | Typ: Einlagerung | ArtikelID: 1001 | Artikel: iphone 15 pro | Menge: 1 | Person: m:Generator
Tag: 2026-05-22 | Typ: Auslagerung | ArtikelID: 1009 | Artikel: wasserflaschen set | Menge: 5 | Person: k: GeneratedKunde_35
Tag: 2026-05-22 | Typ: Einlagerung | ArtikelID: 1004 | Artikel: ssd 1tb nvme | Menge: 2 | Person: m:Generator
Tag: 2026-05-23 | Typ: Einlagerung | ArtikelID: 1008 | Artikel: usb-c hub bulk | Menge: 50 | Person: m:Generator
Tag: 2026-05-23 | Typ: Auslagerung | ArtikelID: 1005 | Artikel: ergonomic chair | Menge: 2 | Person: k: GeneratedKunde_23
Tag: 2026-05-23 | Typ: Auslagerung | ArtikelID: 1000 | Artikel: gaming laptop asus | Menge: 2 | Person: k: GeneratedKunde_25
Tag: 2026-05-23 | Typ: Auslagerung | ArtikelID: 1001 | Artikel: iphone 15 pro | Menge: 1 | Person: k: GeneratedKunde_3
Tag: 2026-05-24 | Typ: Einlagerung | ArtikelID: 1007 | Artikel: LED Schreibtischlampe Pack | Menge: 30 | Person: m:Generator
Tag: 2026-05-24 | Typ: Einlagerung | ArtikelID: 1003 | Artikel: 4k monitor 27" | Menge: 1 | Person: m:Generator
Tag: 2026-05-24 | Typ: Auslagerung | ArtikelID: 1002 | Artikel: mechanische tastatur | Menge: 1 | Person: k: GeneratedKunde_45
Tag: 2026-05-24 | Typ: Einlagerung | ArtikelID: 1005 | Artikel: ergonomic chair | Menge: 1 | Person: m:Generator
Tag: 2026-05-25 | Typ: Einlagerung | ArtikelID: 1001 | Artikel: iphone 15 pro | Menge: 1 | Person: m:Generator
Tag: 2026-05-25 | Typ: Auslagerung | ArtikelID: 1000 | Artikel: gaming laptop asus | Menge: 1 | Person: k: GeneratedKunde_23
Tag: 2026-05-25 | Typ: Einlagerung | ArtikelID: 1002 | Artikel: mechanische tastatur | Menge: 3 | Person: m:Generator
Tag: 2026-05-25 | Typ: Auslagerung | ArtikelID: 1003 | Artikel: 4k monitor 27" | Menge: 2 | Person: k: GeneratedKunde_96
Tag: 2026-05-25 | Typ: Auslagerung | ArtikelID: 1007 | Artikel: LED Schreibtischlampe Pack | Menge: 10 | Person: k: GeneratedKunde_38
Tag: 2026-05-26 | Typ: Einlagerung | ArtikelID: 1000 | Artikel: gaming laptop asus | Menge: 1 | Person: m:Generator
Tag: 2026-05-26 | Typ: Einlagerung | ArtikelID: 1005 | Artikel: ergonomic chair | Menge: 3 | Person: m:Generator
Tag: 2026-05-26 | Typ: Auslagerung | ArtikelID: 1007 | Artikel: LED Schreibtischlampe Pack | Menge: 20 | Person: k: GeneratedKunde_2
Tag: 2026-05-26 | Typ: Auslagerung | ArtikelID: 1002 | Artikel: mechanische tastatur | Menge: 2 | Person: k: GeneratedKunde_92
Tag: 2026-05-26 | Typ: Einlagerung | ArtikelID: 1003 | Artikel: 4k monitor 27" | Menge: 3 | Person: m:Generator
Tag: 2026-05-27 | Typ: Auslagerung | ArtikelID: 1005 | Artikel: ergonomic chair | Menge: 2 | Person: k: GeneratedKunde_26
Tag: 2026-05-27 | Typ: Einlagerung | ArtikelID: 1006 | Artikel: webcam 1080p | Menge: 2 | Person: m:Generator
Tag: 2026-05-28 | Typ: Auslagerung | ArtikelID: 1001 | Artikel: iphone 15 pro | Menge: 1 | Person: k: GeneratedKunde_58
Tag: 2026-05-28 | Typ: Einlagerung | ArtikelID: 1009 | Artikel: wasserflaschen set | Menge: 5 | Person: m:Generator
Tag: 2026-05-28 | Typ: Auslagerung | ArtikelID: 1002 | Artikel: mechanische tastatur | Menge: 1 | Person: k: GeneratedKunde_83
Tag: 2026-05-28 | Typ: Einlagerung | ArtikelID: 1007 | Artikel: LED Schreibtischlampe Pack | Menge: 10 | Person: m:Generator
Tag: 2026-05-28 | Typ: Einlagerung | ArtikelID: 1008 | Artikel: usb-c hub bulk | Menge: 50 | Person: m:Generator
Tag: 2026-05-29 | Typ: Auslagerung | ArtikelID: 1005 | Artikel: ergonomic chair | Menge: 2 | Person: k: GeneratedKunde_34
Tag: 2026-05-29 | Typ: Auslagerung | ArtikelID: 1008 | Artikel: usb-c hub bulk | Menge: 50 | Person: k: GeneratedKunde_92
Tag: 2026-05-29 | Typ: Auslagerung | ArtikelID: 1007 | Artikel: LED Schreibtischlampe Pack | Menge: 20 | Person: k: GeneratedKunde_9
Tag: 2026-05-29 | Typ: Auslagerung | ArtikelID: 1004 | Artikel: ssd 1tb nvme | Menge: 2 | Person: k: GeneratedKunde_5
Tag: 2026-05-29 | Typ: Einlagerung | ArtikelID: 1001 | Artikel: iphone 15 pro | Menge: 1 | Person: m:Generator
Tag: 2026-05-30 | Typ: Einlagerung | ArtikelID: 1008 | Artikel: usb-c hub bulk | Menge: 100 | Person: m:Generator
Tag: 2026-05-30 | Typ: Auslagerung | ArtikelID: 1001 | Artikel: iphone 15 pro | Menge: 1 | Person: k: GeneratedKunde_28
Tag: 2026-05-30 | Typ: Einlagerung | ArtikelID: 1005 | Artikel: ergonomic chair | Menge: 2 | Person: m:Generator
Tag: 2026-05-30 | Typ: Auslagerung | ArtikelID: 1003 | Artikel: 4k monitor 27" | Menge: 2 | Person: k: GeneratedKunde_18
Tag: 2026-05-30 | Typ: Auslagerung | ArtikelID: 1000 | Artikel: gaming laptop asus | Menge: 2 | Person: k: GeneratedKunde_10
Tag: 2026-05-31 | Typ: Auslagerung | ArtikelID: 1008 | Artikel: usb-c hub bulk | Menge: 100 | Person: k: GeneratedKunde_2
Tag: 2026-05-31 | Typ: Einlagerung | ArtikelID: 1003 | Artikel: 4k monitor 27" | Menge: 3 | Person: m:Generator
Tag: 2026-05-31 | Typ: Einlagerung | ArtikelID: 1007 | Artikel: LED Schreibtischlampe Pack | Menge: 20 | Person: m:Generator
Tag: 2026-06-01 | Typ: Einlagerung | ArtikelID: 1004 | Artikel: ssd 1tb nvme | Menge: 2 | Person: m:Generator
Tag: 2026-06-01 | Typ: Einlagerung | ArtikelID: 1001 | Artikel: iphone 15 pro | Menge: 2 | Person: m:Generator
Tag: 2026-06-01 | Typ: Einlagerung | ArtikelID: 1002 | Artikel: mechanische tastatur | Menge: 1 | Person: m:Generator
Tag: 2026-06-01 | Typ: Einlagerung | ArtikelID: 1008 | Artikel: usb-c hub bulk | Menge: 150 | Person: m:Generator
Tag: 2026-06-02 | Typ: Auslagerung | ArtikelID: 1008 | Artikel: usb-c hub bulk | Menge: 100 | Person: k: GeneratedKunde_61
Tag: 2026-06-02 | Typ: Auslagerung | ArtikelID: 1007 | Artikel: LED Schreibtischlampe Pack | Menge: 10 | Person: k: GeneratedKunde_58
Tag: 2026-06-02 | Typ: Einlagerung | ArtikelID: 1000 | Artikel: gaming laptop asus | Menge: 1 | Person: m:Generator
Tag: 2026-06-02 | Typ: Auslagerung | ArtikelID: 1002 | Artikel: mechanische tastatur | Menge: 1 | Person: k: GeneratedKunde_12
Tag: 2026-06-02 | Typ: Auslagerung | ArtikelID: 1005 | Artikel: ergonomic chair | Menge: 1 | Person: k: GeneratedKunde_62
Tag: 2026-06-03 | Typ: Einlagerung | ArtikelID: 1005 | Artikel: ergonomic chair | Menge: 1 | Person: m:Generator
Tag: 2026-06-03 | Typ: Auslagerung | ArtikelID: 1001 | Artikel: iphone 15 pro | Menge: 2 | Person: k: GeneratedKunde_36
Tag: 2026-06-03 | Typ: Auslagerung | ArtikelID: 1004 | Artikel: ssd 1tb nvme | Menge: 2 | Person: k: GeneratedKunde_76
Tag: 2026-06-03 | Typ: Auslagerung | ArtikelID: 1008 | Artikel: usb-c hub bulk | Menge: 100 | Person: k: GeneratedKunde_55
Tag: 2026-06-03 | Typ: Auslagerung | ArtikelID: 1006 | Artikel: webcam 1080p | Menge: 1 | Person: k: GeneratedKunde_54
Tag: 2026-06-04 | Typ: Einlagerung | ArtikelID: 1004 | Artikel: ssd 1tb nvme | Menge: 1 | Person: m:Generator
Tag: 2026-06-04 | Typ: Einlagerung | ArtikelID: 1008 | Artikel: usb-c hub bulk | Menge: 100 | Person: m:Generator
Tag: 2026-06-04 | Typ: Auslagerung | ArtikelID: 1003 | Artikel: 4k monitor 27" | Menge: 1 | Person: k: GeneratedKunde_86
Tag: 2026-06-04 | Typ: Einlagerung | ArtikelID: 1007 | Artikel: LED Schreibtischlampe Pack | Menge: 30 | Person: m:Generator
Tag: 2026-06-05 | Typ: Einlagerung | ArtikelID: 1002 | Artikel: mechanische tastatur | Menge: 3 | Person: m:Generator
Tag: 2026-06-05 | Typ: Auslagerung | ArtikelID: 1003 | Artikel: 4k monitor 27" | Menge: 2 | Person: k: GeneratedKunde_33
Tag: 2026-06-06 | Typ: Einlagerung | ArtikelID: 1001 | Artikel: iphone 15 pro | Menge: 3 | Person: m:Generator
Tag: 2026-06-06 | Typ: Auslagerung | ArtikelID: 1009 | Artikel: wasserflaschen set | Menge: 5 | Person: k: GeneratedKunde_80
Tag: 2026-06-06 | Typ: Einlagerung | ArtikelID: 1003 | Artikel: 4k monitor 27" | Menge: 3 | Person: m:Generator
Tag: 2026-06-06 | Typ: Auslagerung | ArtikelID: 1007 | Artikel: LED Schreibtischlampe Pack | Menge: 10 | Person: k: GeneratedKunde_89
Tag: 2026-06-06 | Typ: Auslagerung | ArtikelID: 1005 | Artikel: ergonomic chair | Menge: 2 | Person: k: GeneratedKunde_19
Tag: 2026-06-07 | Typ: Einlagerung | ArtikelID: 1000 | Artikel: gaming laptop asus | Menge: 2 | Person: m:Generator
Tag: 2026-06-07 | Typ: Auslagerung | ArtikelID: 1008 | Artikel: usb-c hub bulk | Menge: 50 | Person: k: GeneratedKunde_19
Tag: 2026-06-07 | Typ: Auslagerung | ArtikelID: 1004 | Artikel: ssd 1tb nvme | Menge: 1 | Person: k: GeneratedKunde_15
Tag: 2026-06-07 | Typ: Auslagerung | ArtikelID: 1001 | Artikel: iphone 15 pro | Menge: 1 | Person: k: GeneratedKunde_0
Tag: 2026-06-07 | Typ: Einlagerung | ArtikelID: 1006 | Artikel: webcam 1080p | Menge: 3 | Person: m:Generator
Tag: 2026-06-08 | Typ: Einlagerung | ArtikelID: 1008 | Artikel: usb-c hub bulk | Menge: 50 | Person: m:Generator
Tag: 2026-06-08 | Typ: Auslagerung | ArtikelID: 1001 | Artikel: iphone 15 pro | Menge: 2 | Person: k: GeneratedKunde_17
Tag: 2026-06-09 | Typ: Auslagerung | ArtikelID: 1007 | Artikel: LED Schreibtischlampe Pack | Menge: 10 | Person: k: GeneratedKunde_57
Tag: 2026-06-09 | Typ: Einlagerung | ArtikelID: 1005 | Artikel: ergonomic chair | Menge: 1 | Person: m:Generator
Tag: 2026-06-10 | Typ: Auslagerung | ArtikelID: 1002 | Artikel: mechanische tastatur | Menge: 1 | Person: k: GeneratedKunde_37
Tag: 2026-06-10 | Typ: Auslagerung | ArtikelID: 1008 | Artikel: usb-c hub bulk | Menge: 100 | Person: k: GeneratedKunde_91
Tag: 2026-06-10 | Typ: Einlagerung | ArtikelID: 1004 | Artikel: ssd 1tb nvme | Menge: 3 | Person: m:Generator
Tag: 2026-06-10 | Typ: Einlagerung | ArtikelID: 1009 | Artikel: wasserflaschen set | Menge: 15 | Person: m:Generator
Tag: 2026-06-10 | Typ: Auslagerung | ArtikelID: 1006 | Artikel: webcam 1080p | Menge: 1 | Person: k: GeneratedKunde_73
Tag: 2026-06-11 | Typ: Auslagerung | ArtikelID: 1000 | Artikel: gaming laptop asus | Menge: 1 | Person: k: GeneratedKunde_97
Tag: 2026-06-11 | Typ: Auslagerung | ArtikelID: 1006 | Artikel: webcam 1080p | Menge: 2 | Person: k: GeneratedKunde_4
Tag: 2026-06-11 | Typ: Auslagerung | ArtikelID: 1002 | Artikel: mechanische tastatur | Menge: 1 | Person: k: GeneratedKunde_17
Tag: 2026-06-12 | Typ: Auslagerung | ArtikelID: 1000 | Artikel: gaming laptop asus | Menge: 2 | Person: k: GeneratedKunde_31
Tag: 2026-06-12 | Typ: Auslagerung | ArtikelID: 1007 | Artikel: LED Schreibtischlampe Pack | Menge: 20 | Person: k: GeneratedKunde_92
Tag: 2026-06-12 | Typ: Auslagerung | ArtikelID: 1003 | Artikel: 4k monitor 27" | Menge: 2 | Person: k: GeneratedKunde_20
Tag: 2026-06-12 | Typ: Einlagerung | ArtikelID: 1006 | Artikel: webcam 1080p | Menge: 2 | Person: m:Generator
Tag: 2026-06-13 | Typ: Einlagerung | ArtikelID: 1005 | Artikel: ergonomic chair | Menge: 1 | Person: m:Generator
Tag: 2026-06-13 | Typ: Auslagerung | ArtikelID: 1003 | Artikel: 4k monitor 27" | Menge: 1 | Person: k: GeneratedKunde_62
Tag: 2026-06-13 | Typ: Auslagerung | ArtikelID: 1006 | Artikel: webcam 1080p | Menge: 1 | Person: k: GeneratedKunde_54
Tag: 2026-06-14 | Typ: Einlagerung | ArtikelID: 1003 | Artikel: 4k monitor 27" | Menge: 2 | Person: m:Generator
Tag: 2026-06-14 | Typ: Auslagerung | ArtikelID: 1005 | Artikel: ergonomic chair | Menge: 2 | Person: k: GeneratedKunde_35
Tag: 2026-06-14 | Typ: Einlagerung | ArtikelID: 1008 | Artikel: usb-c hub bulk | Menge: 100 | Person: m:Generator
Tag: 2026-06-15 | Typ: Einlagerung | ArtikelID: 1001 | Artikel: iphone 15 pro | Menge: 1 | Person: m:Generator
Tag: 2026-06-15 | Typ: Einlagerung | ArtikelID: 1007 | Artikel: LED Schreibtischlampe Pack | Menge: 10 | Person: m:Generator
Tag: 2026-06-15 | Typ: Auslagerung | ArtikelID: 1002 | Artikel: mechanische tastatur | Menge: 2 | Person: k: GeneratedKunde_3
Tag: 2026-06-15 | Typ: Einlagerung | ArtikelID: 1000 | Artikel: gaming laptop asus | Menge: 1 | Person: m:Generator
Tag: 2026-06-15 | Typ: Auslagerung | ArtikelID: 1006 | Artikel: webcam 1080p | Menge: 2 | Person: k: GeneratedKunde_71
Tag: 2026-06-16 | Typ: Einlagerung | ArtikelID: 1000 | Artikel: gaming laptop asus | Menge: 3 | Person: m:Generator
Tag: 2026-06-16 | Typ: Auslagerung | ArtikelID: 1008 | Artikel: usb-c hub bulk | Menge: 100 | Person: k: GeneratedKunde_96
Tag: 2026-06-16 | Typ: Einlagerung | ArtikelID: 1002 | Artikel: mechanische tastatur | Menge: 3 | Person: m:Generator
Tag: 2026-06-17 | Typ: Einlagerung | ArtikelID: 1008 | Artikel: usb-c hub bulk | Menge: 100 | Person: m:Generator
Tag: 2026-06-17 | Typ: Auslagerung | ArtikelID: 1003 | Artikel: 4k monitor 27" | Menge: 2 | Person: k: GeneratedKunde_19
Tag: 2026-06-17 | Typ: Einlagerung | ArtikelID: 1005 | Artikel: ergonomic chair | Menge: 3 | Person: m:Generator
Tag: 2026-06-17 | Typ: Auslagerung | ArtikelID: 1000 | Artikel: gaming laptop asus | Menge: 2 | Person: k: GeneratedKunde_92
Tag: 2026-06-17 | Typ: Auslagerung | ArtikelID: 1009 | Artikel: wasserflaschen set | Menge: 10 | Person: k: GeneratedKunde_87
Tag: 2026-06-18 | Typ: Auslagerung | ArtikelID: 1000 | Artikel: gaming laptop asus | Menge: 1 | Person: k: GeneratedKunde_88
Tag: 2026-06-18 | Typ: Auslagerung | ArtikelID: 1008 | Artikel: usb-c hub bulk | Menge: 100 | Person: k: GeneratedKunde_67
Tag: 2026-06-19 | Typ: Einlagerung | ArtikelID: 1003 | Artikel: 4k monitor 27" | Menge: 3 | Person: m:Generator
Tag: 2026-06-19 | Typ: Einlagerung | ArtikelID: 1006 | Artikel: webcam 1080p | Menge: 3 | Person: m:Generator
Tag: 2026-06-19 | Typ: Einlagerung | ArtikelID: 1000 | Artikel: gaming laptop asus | Menge: 1 | Person: m:Generator
Tag: 2026-06-19 | Typ: Auslagerung | ArtikelID: 1001 | Artikel: iphone 15 pro | Menge: 2 | Person: k: GeneratedKunde_90
Tag: 2026-06-19 | Typ: Einlagerung | ArtikelID: 1008 | Artikel: usb-c hub bulk | Menge: 100 | Person: m:Generator
Tag: 2026-06-20 | Typ: Einlagerung | ArtikelID: 1001 | Artikel: iphone 15 pro | Menge: 1 | Person: m:Generator
Tag: 2026-06-20 | Typ: Auslagerung | ArtikelID: 1009 | Artikel: wasserflaschen set | Menge: 10 | Person: k: GeneratedKunde_25
Tag: 2026-06-20 | Typ: Auslagerung | ArtikelID: 1005 | Artikel: ergonomic chair | Menge: 2 | Person: k: GeneratedKunde_84
Tag: 2026-06-20 | Typ: Einlagerung | ArtikelID: 1007 | Artikel: LED Schreibtischlampe Pack | Menge: 30 | Person: m:Generator
Tag: 2026-06-20 | Typ: Auslagerung | ArtikelID: 1000 | Artikel: gaming laptop asus | Menge: 2 | Person: k: GeneratedKunde_85
Tag: 2026-06-21 | Typ: Auslagerung | ArtikelID: 1008 | Artikel: usb-c hub bulk | Menge: 100 | Person: k: GeneratedKunde_31
Tag: 2026-06-21 | Typ: Auslagerung | ArtikelID: 1003 | Artikel: 4k monitor 27" | Menge: 1 | Person: k: GeneratedKunde_82
Tag: 2026-06-21 | Typ: Auslagerung | ArtikelID: 1004 | Artikel: ssd 1tb nvme | Menge: 1 | Person: k: GeneratedKunde_44
Tag: 2026-06-22 | Typ: Auslagerung | ArtikelID: 1003 | Artikel: 4k monitor 27" | Menge: 2 | Person: k: GeneratedKunde_97
Tag: 2026-06-22 | Typ: Einlagerung | ArtikelID: 1001 | Artikel: iphone 15 pro | Menge: 1 | Person: m:Generator
Tag: 2026-06-22 | Typ: Einlagerung | ArtikelID: 1009 | Artikel: wasserflaschen set | Menge: 5 | Person: m:Generator
Tag: 2026-06-22 | Typ: Einlagerung | ArtikelID: 1000 | Artikel: gaming laptop asus | Menge: 1 | Person: m:Generator
Tag: 2026-06-23 | Typ: Einlagerung | ArtikelID: 1009 | Artikel: wasserflaschen set | Menge: 10 | Person: m:Generator
Tag: 2026-06-23 | Typ: Auslagerung | ArtikelID: 1004 | Artikel: ssd 1tb nvme | Menge: 2 | Person: k: GeneratedKunde_90
Tag: 2026-06-23 | Typ: Auslagerung | ArtikelID: 1001 | Artikel: iphone 15 pro | Menge: 2 | Person: k: GeneratedKunde_15
Tag: 2026-06-24 | Typ: Auslagerung | ArtikelID: 1002 | Artikel: mechanische tastatur | Menge: 1 | Person: k: GeneratedKunde_27
Tag: 2026-06-24 | Typ: Auslagerung | ArtikelID: 1007 | Artikel: LED Schreibtischlampe Pack | Menge: 20 | Person: k: GeneratedKunde_14
Tag: 2026-06-24 | Typ: Auslagerung | ArtikelID: 1009 | Artikel: wasserflaschen set | Menge: 10 | Person: k: GeneratedKunde_30
Tag: 2026-06-24 | Typ: Auslagerung | ArtikelID: 1006 | Artikel: webcam 1080p | Menge: 1 | Person: k: GeneratedKunde_18
Tag: 2026-06-25 | Typ: Einlagerung | ArtikelID: 1003 | Artikel: 4k monitor 27" | Menge: 3 | Person: m:Generator
Tag: 2026-06-25 | Typ: Einlagerung | ArtikelID: 1004 | Artikel: ssd 1tb nvme | Menge: 2 | Person: m:Generator
Tag: 2026-06-25 | Typ: Einlagerung | ArtikelID: 1009 | Artikel: wasserflaschen set | Menge: 15 | Person: m:Generator
Tag: 2026-06-25 | Typ: Einlagerung | ArtikelID: 1008 | Artikel: usb-c hub bulk | Menge: 150 | Person: m:Generator
Tag: 2026-06-26 | Typ: Einlagerung | ArtikelID: 1005 | Artikel: ergonomic chair | Menge: 1 | Person: m:Generator
Tag: 2026-06-26 | Typ: Einlagerung | ArtikelID: 1000 | Artikel: gaming laptop asus | Menge: 3 | Person: m:Generator
Tag: 2026-06-26 | Typ: Auslagerung | ArtikelID: 1009 | Artikel: wasserflaschen set | Menge: 10 | Person: k: GeneratedKunde_96
Tag: 2026-06-27 | Typ: Auslagerung | ArtikelID: 1002 | Artikel: mechanische tastatur | Menge: 1 | Person: k: GeneratedKunde_26
Tag: 2026-06-27 | Typ: Auslagerung | ArtikelID: 1009 | Artikel: wasserflaschen set | Menge: 10 | Person: k: GeneratedKunde_53
Tag: 2026-06-27 | Typ: Auslagerung | ArtikelID: 1004 | Artikel: ssd 1tb nvme | Menge: 1 | Person: k: GeneratedKunde_55
Tag: 2026-06-28 | Typ: Auslagerung | ArtikelID: 1006 | Artikel: webcam 1080p | Menge: 2 | Person: k: GeneratedKunde_75
Tag: 2026-06-28 | Typ: Einlagerung | ArtikelID: 1002 | Artikel: mechanische tastatur | Menge: 1 | Person: m:Generator
Tag: 2026-06-28 | Typ: Auslagerung | ArtikelID: 1003 | Artikel: 4k monitor 27" | Menge: 1 | Person: k: GeneratedKunde_46
Tag: 2026-06-28 | Typ: Einlagerung | ArtikelID: 1001 | Artikel: iphone 15 pro | Menge: 3 | Person: m:Generator
Tag: 2026-06-28 | Typ: Auslagerung | ArtikelID: 1005 | Artikel: ergonomic chair | Menge: 2 | Person: k: GeneratedKunde_82
Tag: 2026-06-29 | Typ: Einlagerung | ArtikelID: 1005 | Artikel: ergonomic chair | Menge: 1 | Person: m:Generator
Tag: 2026-06-29 | Typ: Auslagerung | ArtikelID: 1001 | Artikel: iphone 15 pro | Menge: 1 | Person: k: GeneratedKunde_34
Tag: 2026-06-29 | Typ: Auslagerung | ArtikelID: 1002 | Artikel: mechanische tastatur | Menge: 1 | Person: k: GeneratedKunde_6
Tag: 2026-06-29 | Typ: Einlagerung | ArtikelID: 1006 | Artikel: webcam 1080p | Menge: 2 | Person: m:Generator
Tag: 2026-06-29 | Typ: Einlagerung | ArtikelID: 1009 | Artikel: wasserflaschen set | Menge: 10 | Person: m:Generator
Tag: 2026-06-29 | Typ: Einlagerung | ArtikelID: 1009 | Artikel: wasserflaschen set | Menge: 149985 | Person: m:tim
Tag: 2026-07-01 | Typ: Einlagerung | ArtikelID: 1004 | Artikel: ssd 1tb nvme | Menge: 47 | Person: m:tim
Tag: 2026-07-01 | Typ: Auslagerung | ArtikelID: 1008 | Artikel: usb-c hub bulk | Menge: 0 | Person: m:kai
Tag: 2026-07-01 | Typ: Einlagerung | ArtikelID: 10 | Artikel: haarklammer | Menge: 1000 | Person: m:kai
Tag: 2026-07-01 | Typ: Auslagerung | ArtikelID: 10 | Artikel: haarklammer | Menge: 12 | Person: k:razia hadya
Tag: 2026-07-01 | Typ: Auslagerung | ArtikelID: 10 | Artikel: haarklammer | Menge: 40 | Person: k:razia hadya
Tag: 2026-07-01 | Typ: Auslagerung | ArtikelID: 1000 | Artikel: gaming laptop asus | Menge: 1 | Person: k:razia hadya
Tag: 2026-07-01 | Typ: Auslagerung | ArtikelID: 10 | Artikel: haarklammer | Menge: 12 | Person: k:razia hadya
